constellationID,solarSystemID,solarSystemName
20000420,30002861,G4-QU6
20000420,30002862,V2-GZS
20000420,30002863,HD-HOZ
20000420,30002864,42G-OB
20000420,30002865,LEM-I1
20000420,30002866,1S-SU1
20000420,30002867,ND-GL4
20000421,30002868,9-0QB7
20000421,30002869,M-75WN
20000421,30002870,PNFW-O
20000421,30002871,HVGR-R
20000421,30002872,K76A-3
20000421,30002873,K95-9I
20000422,30002874,R1O-GN
20000422,30002875,GQ-7SP
20000422,30002876,BGMZ-0
20000422,30002877,I2D3-5
20000422,30002878,FZX-PU
20000422,30002879,O9K-FT
20000422,30002880,RQOO-U
20000423,30002881,FB5U-I
20000423,30002882,BZ-BCK
20000423,30002883,5-VFC6
20000423,30002884,O5-YNW
20000423,30002885,86L-9F
20000423,30002886,IUU3-L
20000423,30002887,J-OAH2
20000423,30002888,S-LHPJ
20000424,30002889,4U90-Z
20000424,30002890,T-945F
20000424,30002891,FO8M-2
20000424,30002892,AD-CBT
20000424,30002893,QPO-WI
20000424,30002894,R8S-1K
20000425,30002895,94-H3F
20000425,30002896,CU9-T0
20000425,30002897,XCF-8N
20000425,30002898,FMB-JP
20000425,30002899,0P-F3K
20000425,30002900,K5F-Z2
20000425,30002901,TXME-A
20000426,30002902,YA0-XJ
20000426,30002903,2-KF56
20000426,30002904,VFK-IV
20000426,30002905,2R-CRW
20000426,30002906,CCP-US
20000426,30002907,II-5O9
20000427,30002908,I30-3A
20000427,30002909,2O9G-D
20000427,30002910,NC-N3F
20000427,30002911,JU-OWQ
20000427,30002912,S-DN5M
20000427,30002913,MXX5-9
20000427,30002914,ZZZR-5
20000428,30002915,C7Y-7Z
20000428,30002916,X-Z4DA
20000428,30002917,3OAT-Q
20000428,30002918,N-TFXK
20000428,30002919,33RB-O
20000428,30002920,DKUK-G
20000429,30002921,3QE-9Q
20000429,30002922,E-FIC0
20000429,30002923,ZOYW-O
20000429,30002924,85-B52
20000429,30002925,YZ-UKA
20000429,30002926,RO0-AF
20000429,30002927,5W3-DG
20000429,30002928,LT-DRO
20000429,30002929,7T6P-C
20000429,30002930,8S28-3
20000429,30002931,E3UY-6
20000430,30002932,LEK-N5
20000430,30002933,AGG-NR
20000430,30002934,0V0R-R
20000430,30002935,O-2RNZ
20000430,30002936,OWXT-5
20000430,30002937,3JN9-Q
20000431,30002938,3T7-M8
20000431,30002939,WUZ-WM
20000431,30002940,MZ1E-P
20000431,30002941,43B-O1
20000431,30002942,J1AU-9
20000431,30002943,X3-PBC
20000431,30002944,4N-BUI
20000431,30002945,N2IS-B
20000431,30002946,XCBK-X
20000431,30002947,GY5-26
20000431,30002948,VPLL-N
20000431,30002949,9CK-KZ
20000431,30002950,5S-KXA
20000432,30002951,U-TJ7Y
20000432,30002952,A4L-A2
20000432,30002953,CZDJ-1
20000432,30002954,RG9-7U
20000432,30002955,UJY-HE
20000432,30002956,UEJX-G
20000433,30002957,Tzvi
20000433,30002958,Raa
20000433,30002959,Sifilar
20000433,30002960,Arzad
20000433,30002961,Oyeman
20000433,30002962,Ezzara
20000434,30002963,Odin
20000434,30002964,Esescama
20000434,30002965,Choonka
20000434,30002966,Thasinaz
20000434,30002967,Dihra
20000434,30002968,Dital
20000435,30002969,Eredan
20000435,30002970,Ohide
20000435,30002971,Sasoutikh
20000435,30002972,Gheth
20000435,30002973,Lisudeh
20000435,30002974,Mehatoor
20000436,30002975,Roushzar
20000436,30002976,Labapi
20000436,30002977,Arayar
20000436,30002978,Asghed
20000436,30002979,Tararan
20000436,30002980,Sosan
20000436,30002981,Halmah
20000437,30002982,Rahadalon
20000437,30002983,Soosat
20000437,30002984,Ibash
20000437,30002985,Itsyamil
20000437,30002986,Mendori
20000437,30002987,Ussad
20000438,30002988,Nakatre
20000438,30002989,Laddiaha
20000438,30002990,Hakshma
20000438,30002991,Uadelah
20000438,30002992,Akes
20000438,30002993,Riavayed
20000438,30002994,Hati
20000439,30002995,Naeel
20000439,30002996,"Lower Debyl"
20000439,30002997,Ehnoum
20000439,30002998,"Upper Debyl"
20000439,30002999,Shastal
20000439,30003000,Thakala
20000440,30003001,Mili
20000440,30003002,Faktun
20000440,30003003,Halenan
20000440,30003004,Ulerah
20000440,30003005,Uktiad
20000440,30003006,Nidebora
20000440,30003007,Arveyil
20000440,30003008,Palpis
20000441,30003009,Arnatele
20000441,30003010,Halle
20000441,30003011,Mormoen
20000441,30003012,Amattens
20000441,30003013,Jurlesel
20000441,30003014,Bereye
20000441,30003015,Aice
20000441,30003016,Junsoraert
20000442,30003017,Harerget
20000442,30003018,Azer
20000442,30003019,Cherore
20000442,30003020,Torvi
20000442,30003021,Mosson
20000442,30003022,Mya
20000442,30003023,Gerper
20000443,30003024,Marosier
20000443,30003025,Lirsautton
20000443,30003026,Blameston
20000443,30003027,Vaurent
20000443,30003028,Aclan
20000443,30003029,Jaschercis
20000443,30003030,Ardallabier
20000444,30003031,Athinard
20000444,30003032,Meves
20000444,30003033,Ethernity
20000444,30003034,Mattere
20000444,30003035,Gicodel
20000444,30003036,Frarolle
20000444,30003037,Quier
20000445,30003038,Atlanins
20000445,30003039,Leremblompes
20000445,30003040,Bille
20000445,30003041,Colcer
20000445,30003042,Alachene
20000445,30003043,Uphene
20000445,30003044,Elarel
20000446,30003045,Enedore
20000446,30003046,Angymonne
20000446,30003047,Averon
20000446,30003048,Carirgnottin
20000446,30003049,Laic
20000446,30003050,Odixie
20000446,30003051,Antollare
20000446,30003052,Tolle
20000446,30003053,Avele
20000446,30003054,Scuelazyns
20000446,30003055,Aydoteaux
20000446,30003056,Muer
20000447,30003057,Groothese
20000447,30003058,Olide
20000447,30003059,Adeel
20000447,30003060,Mannar
20000447,30003061,Mormelot
20000447,30003062,Angatalie
20000448,30003063,Lamaa
20000448,30003064,Tuomuta
20000448,30003065,Otelen
20000448,30003066,Kuomi
20000448,30003067,Huola
20000448,30003068,Kourmonen
20000448,30003069,Kamela
20000449,30003070,Sosala
20000449,30003071,Anka
20000449,30003072,Iesa
20000449,30003073,Netsalakka
20000449,30003074,Sasiekko
20000449,30003075,Myyhera
20000449,30003076,Gammel
20000449,30003077,Uusanen
20000449,30003078,Erkinen
20000449,30003079,Saikamon
20000450,30003080,Jarkkolen
20000450,30003081,Ronne
20000450,30003082,Hatori
20000450,30003083,Junsen
20000450,30003084,Malpara
20000450,30003085,Hakodan
20000451,30003086,Sahtogas
20000451,30003087,Haras
20000451,30003088,Oyonata
20000451,30003089,Kurniainen
20000451,30003090,Saidusairos
20000451,30003091,Tannakan
20000452,30003092,Komaa
20000452,30003093,Ayeroilen
20000452,30003094,Imata
20000452,30003095,Furskeshin
20000452,30003096,Kurmaru
20000452,30003097,Satalama
20000453,30003098,VYJ-DA
20000453,30003099,HHQ-M1
20000453,30003100,A-CJGE
20000453,30003101,G2-INZ
20000453,30003102,WAC-HW
20000453,30003103,HT4K-M
20000453,30003104,RBW-8G
20000454,30003105,4-OUKF
20000454,30003106,HAJ-DQ
20000454,30003107,JAUD-V
20000454,30003108,DTX8-M
20000454,30003109,C9N-CC
20000454,30003110,X-7BIX
20000454,30003111,5-9UXZ
20000454,30003112,Q0OH-V
20000455,30003113,C-VZAK
20000455,30003114,0-O6XF
20000455,30003115,D-FVI7
20000455,30003116,VL7-60
20000455,30003117,NH-R5B
20000455,30003118,FN-GFQ
20000456,30003119,XKZ8-H
20000456,30003120,WX-6UX
20000456,30003121,BZ-0GW
20000456,30003122,16P-PX
20000456,30003123,CR-0E5
20000456,30003124,Z-Y9C3
20000457,30003125,A1-AUH
20000457,30003126,F-UVBV
20000457,30003127,R-FM0G
20000457,30003128,TEIZ-C
20000457,30003129,VUAC-Y
20000457,30003130,V-XANH
20000457,30003131,450I-W
20000457,30003132,OIOM-Y
20000458,30003133,G-YZUX
20000458,30003134,CZ6U-1
20000458,30003135,D-PNP9
20000458,30003136,E1UU-3
20000458,30003137,P-3XVV
20000458,30003138,BY-MSY
20000458,30003139,6EK-BV
20000459,30003140,IR-FDV
20000459,30003141,NIZJ-0
20000459,30003142,J-RVGD
20000459,30003143,V1ZC-S
20000459,30003144,H-T40Z
20000459,30003145,6-TYRX
20000459,30003146,Q1-R7K
20000459,30003147,111-F1
20000460,30003148,JD-TYH
20000460,30003149,02V-BK
20000460,30003150,A5MT-B
20000460,30003151,R-ARKN
20000460,30003152,SN9S-N
20000460,30003153,MS2-V8
20000461,30003154,Z-MO29
20000461,30003155,G-JC9R
20000461,30003156,DIBH-Q
20000461,30003157,DNEP-Y
20000461,30003158,YAP-TN
20000461,30003159,PE-H02
20000461,30003160,H-YHYM
20000461,30003161,G-4H4C
20000461,30003162,HHE5-L
20000462,30003163,P9F-ZG
20000462,30003164,QFGB-E
20000462,30003165,7P-J38
20000462,30003166,WT-2J9
20000462,30003167,PK-PHZ
20000462,30003168,L-M6JK
20000462,30003169,C-PEWN
20000463,30003170,DL-CDY
20000463,30003171,29YH-V
20000463,30003172,LG-RO2
20000463,30003173,X-HISR
20000463,30003174,QS-530
20000463,30003175,VR-YRV
20000463,30003176,IPX-H5
20000464,30003177,KSM-1T
20000464,30003178,YRV-MZ
20000464,30003179,6SB-BN
20000464,30003180,B1D-KU
20000464,30003181,QFIU-K
20000464,30003182,2R-KLH
20000465,30003183,QB-AE6
20000465,30003184,G-W1ND
20000465,30003185,MZLW-9
20000465,30003186,ND-X7X
20000465,30003187,DGDT-3
20000465,30003188,2-WNTD
20000465,30003189,83-YGI
20000465,30003190,KH-EWC
20000466,30003191,3VL6-I
20000466,30003192,F-816R
20000466,30003193,DS3-6A
20000466,30003194,V0-H4L
20000466,30003195,T-HMWP
20000466,30003196,DYS-CG
20000467,30003197,MTGF-2
20000467,30003198,0-QP56
20000467,30003199,GTQ-C9
20000467,30003200,M-NWLB
20000467,30003201,ORB4-J
20000467,30003202,GGMF-J
20000467,30003203,IG-4OF
20000468,30003204,LQQH-J
20000468,30003205,W5-VBR
20000468,30003206,J-D5U7
20000468,30003207,Y-770C
20000468,30003208,X-Z4JW
20000468,30003209,R8WV-7
20000469,30003210,6U-MFQ
20000469,30003211,1EO-OE
20000469,30003212,YQTK-R
20000469,30003213,FZCR-3
20000469,30003214,5-9L3H
20000469,30003215,1-HDQ4
20000470,30003216,WVMS-X
20000470,30003217,7-UVMT
20000470,30003218,R-ZESX
20000470,30003219,IO-R2S
20000470,30003220,HF-K3O
20000470,30003221,QE2-FS
20000470,30003222,Q-ITV5
20000471,30003223,5JEZ-I
20000471,30003224,XEF6-Z
20000471,30003225,SON-TW
20000471,30003226,V-X0KM
20000471,30003227,U9SE-N
20000471,30003228,XXZ-3W
20000472,30003229,RF-X7V
20000472,30003230,BQ0-UU
20000472,30003231,3-JG3X
20000472,30003232,GK3-RX
20000472,30003233,1P-QWR
20000472,30003234,FJ-GUR
20000473,30003235,UGR-J2
20000473,30003236,QZ-DIZ
20000473,30003237,Y-0HVF
20000473,30003238,21M1-B
20000473,30003239,KED-2O
20000473,30003240,U-RELP
20000473,30003241,IAMJ-Q
20000474,30003242,E6Q-LE
20000474,30003243,HO4E-Q
20000474,30003244,QY2Y-N
20000474,30003245,X-9ZZR
20000474,30003246,RO-AIQ
20000474,30003247,VZEG-B
20000474,30003248,P-ZWKH
20000475,30003249,9G5J-1
20000475,30003250,B-ETDW
20000475,30003251,0PU2-R
20000475,30003252,XM-RMD
20000475,30003253,91-KD8
20000475,30003254,OZ-DS5
20000476,30003255,LA2-KV
20000476,30003256,WW-OVQ
20000476,30003257,S7WI-F
20000476,30003258,1-BK1Q
20000476,30003259,X-CYNC
20000476,30003260,RJBC-I
20000477,30003261,H-MHWF
20000477,30003262,PND-SI
20000477,30003263,XKM-DE
20000477,30003264,JXQJ-B
20000477,30003265,Y-BIPM
20000477,30003266,QYT-X8
20000477,30003267,5-IH57
20000478,30003268,MHC-R3
20000478,30003269,F67E-Q
20000478,30003270,6E-578
20000478,30003271,Poitot
20000478,30003272,ZVN5-H
20000478,30003273,ATY-2U
20000478,30003274,X-BV98
20000478,30003275,2X-PQG
20000478,30003276,FD-MLJ
20000478,30003277,PF-346
20000478,30003278,X-M2LR
20000478,30003279,K5-JRD
20000479,30003280,6-CZ49
20000479,30003281,EZA-FM
20000479,30003282,8-JYPM
20000479,30003283,PVH8-0
20000479,30003284,M2-CF1
20000479,30003285,JH-M2W
20000480,30003286,PC9-AY
20000480,30003287,T22-QI
20000480,30003288,X-PYH5
20000480,30003289,ZN0-SR
20000480,30003290,5-DSFH
20000480,30003291,AK-QBU
20000481,30003292,QWF-6P
20000481,30003293,AAS-8R
20000481,30003294,V4-L0X
20000481,30003295,PFP-GU
20000481,30003296,0EK-NJ
20000481,30003297,1-NKVT
20000481,30003298,UM-Q7F
20000481,30003299,T-LIWS
20000481,30003300,KTHT-O
20000482,30003301,97X-CH
20000482,30003302,5-T0PZ
20000482,30003303,6R-PWU
20000482,30003304,2Q-I6Q
20000482,30003305,A-ZLHX
20000482,30003306,UTKS-5
20000482,30003307,Y9G-KS
20000482,30003308,I-YGGI
20000483,30003309,VV-VCR
20000483,30003310,5-75MB
20000483,30003311,IIRH-G
20000483,30003312,35-RK9
20000483,30003313,XS-XAY
20000483,30003314,DP34-U
20000483,30003315,617I-I
20000483,30003316,6-U2M8
20000483,30003317,I0AB-R
20000483,30003318,MXYS-8
20000483,30003319,A-3ES3
20000484,30003320,8V-SJJ
20000484,30003321,5-FGQI
20000484,30003322,3KNK-A
20000484,30003323,TXW-EI
20000484,30003324,3MOG-V
20000484,30003325,NG-C6Y
20000484,30003326,XYY-IA
20000485,30003327,BMNV-P
20000485,30003328,BY-S36
20000485,30003329,31-MLU
20000485,30003330,0LTQ-C
20000485,30003331,A9D-R0
20000485,30003332,2P-4LS
20000485,30003333,RF-GGF
20000485,30003334,LSC4-P
20000485,30003335,A-SJ8X
20000486,30003336,10UZ-P
20000486,30003337,EN-VOD
20000486,30003338,9GYL-O
20000486,30003339,VLGD-R
20000486,30003340,S-GKKR
20000486,30003341,9U-TTJ
20000487,30003342,Y-W6GF
20000487,30003343,KFR-ZE
20000487,30003344,KLYN-8
20000487,30003345,D85-VD
20000487,30003346,5-VKCN
20000487,30003347,U0V6-T
20000487,30003348,5KS-AB
20000488,30003349,0T-AMZ
20000488,30003350,57-YRU
20000488,30003351,4L-E5P
20000488,30003352,UFXF-C
20000488,30003353,RLL-9R
20000488,30003354,51-5XG
20000489,30003355,EF-F36
20000489,30003356,3-IN0V
20000489,30003357,Z-QENW
20000489,30003358,D-B7YK
20000489,30003359,DUV-5Y
20000489,30003360,GRNJ-3
20000490,30003361,VSIG-K
20000490,30003362,RSS-KA
20000490,30003363,CIS-7X
20000490,30003364,DCHR-L
20000490,30003365,EU0I-T
20000490,30003366,4-JWWQ
20000490,30003367,G-6SXJ
20000491,30003368,S-U8A4
20000491,30003369,ZV-72W
20000491,30003370,2G38-I
20000491,30003371,CY-ZLP
20000491,30003372,U4-Q2V
20000491,30003373,98Q-8O
20000492,30003374,Arlulf
20000492,30003375,Brundakur
20000492,30003376,Stirht
20000492,30003377,Illuin
20000492,30003378,Nedegulf
20000492,30003379,Aldilur
20000492,30003380,Alf
20000493,30003381,Eust
20000493,30003382,Flost
20000493,30003383,Todrir
20000493,30003384,Asgeir
20000493,30003385,Evuldgenzo
20000493,30003386,Ongund
20000494,30003387,Jondik
20000494,30003388,Olbra
20000494,30003389,Altrinur
20000494,30003390,Vilur
20000494,30003391,Reset
20000494,30003392,Eygfe
20000495,30003393,Eiluvodi
20000495,30003394,Freatlidur
20000495,30003395,Roleinn
20000495,30003396,Maturat
20000495,30003397,Bongveber
20000495,30003398,Anbald
20000495,30003399,Vorsk
20000496,30003400,Hjortur
20000496,30003401,Egbonbet
20000496,30003402,Totkubad
20000496,30003403,Meimungen
20000496,30003404,Agtver
20000496,30003405,Datulen
20000496,30003406,Situner
20000496,30003407,Tamekamur
20000496,30003408,Evettullur
20000497,30003409,Leurtmar
20000497,30003410,Ryddinjorn
20000497,30003411,Arlek
20000497,30003412,Elgoi
20000497,30003413,Eram
20000497,30003414,Yrmori
20000497,30003415,Aldagolf
20000498,30003416,Aldrat
20000498,30003417,Urnhard
20000498,30003418,Hardbako
20000498,30003419,Erstur
20000498,30003420,Fredagod
20000498,30003421,Libold
20000499,30003422,Wirdalen
20000499,30003423,Nein
20000499,30003424,Enden
20000499,30003425,Erstet
20000499,30003426,Anstard
20000499,30003427,Osvestmunnur
20000500,30003428,Hilfhurmur
20000500,30003429,Geffur
20000500,30003430,Oppold
20000500,30003431,Tratokard
20000500,30003432,Lumegen
20000500,30003433,Gedugaud
20000501,30003434,Polstodur
20000501,30003435,Hebisa
20000501,30003436,Tollus
20000501,30003437,Ogoten
20000501,30003438,Earled
20000501,30003439,Aderkan
20000501,30003440,Ansher
20000502,30003441,Earwik
20000502,30003442,Finanar
20000502,30003443,Moselgi
20000502,30003444,Mateber
20000502,30003445,Iluin
20000502,30003446,Ofage
20000503,30003447,Josekorn
20000503,30003448,Nifflung
20000503,30003449,Hakeri
20000503,30003450,Oraekja
20000503,30003451,Dantbeinn
20000503,30003452,Irgrus
20000504,30003453,Orduin
20000504,30003454,Engosi
20000504,30003455,Atonder
20000504,30003456,Hotrardik
20000504,30003457,Ridoner
20000504,30003458,Klaevik
20000505,30003459,Lirerim
20000505,30003460,Offikatlin
20000505,30003461,Diromitur
20000505,30003462,Eldjaerin
20000505,30003463,Erlendur
20000505,30003464,Aldik
20000505,30003465,Tabbetzur
20000505,30003466,Eurgrana
20000506,30003467,Frulegur
20000506,30003468,Hroduko
20000506,30003469,Hodrold
20000506,30003470,Odebeinn
20000506,30003471,Konora
20000506,30003472,Erindur
20000507,30003473,Fahruni
20000507,30003474,Sahda
20000507,30003475,Naguton
20000507,30003476,Ealur
20000507,30003477,Shajarleg
20000507,30003478,Basan
20000507,30003479,Akila
20000507,30003480,Amod
20000508,30003481,Unefsih
20000508,30003482,Mista
20000508,30003483,Valmu
20000508,30003484,Sibot
20000508,30003485,Andabiar
20000508,30003486,Kheram
20000509,30003487,Arbaz
20000509,30003488,Penirgman
20000509,30003489,Chaven
20000509,30003490,Khopa
20000509,30003491,Ashab
20000509,30003492,Orkashu
20000510,30003493,Youl
20000510,30003494,Ekid
20000510,30003495,Raravoss
20000510,30003496,Nakri
20000510,30003497,Zaimeth
20000510,30003498,Sharhelund
20000510,30003499,Mai
20000511,30003500,Sharji
20000511,30003501,Kudi
20000511,30003502,Bahromab
20000511,30003503,Madirmilire
20000511,30003504,Niarja
20000511,30003505,Fabum
20000511,30003506,Saana
20000512,30003507,Teshi
20000512,30003508,Sayartchen
20000512,30003509,Gosalav
20000512,30003510,Sorzielang
20000512,30003511,Somouh
20000512,30003512,Abaim
20000513,30003513,Ides
20000513,30003514,Yeeramoun
20000513,30003515,Anila
20000513,30003516,Pedel
20000513,30003517,Etav
20000513,30003518,Saheri
20000513,30003519,Lahnina
20000514,30003520,Mahrokht
20000514,30003521,Alkabsi
20000514,30003522,"Sarum Prime"
20000514,30003523,Hama
20000514,30003524,Irnal
20000514,30003525,Bagodan
20000514,30003526,Murzi
20000514,30003527,Chesoh
20000515,30003528,Herila
20000515,30003529,Chemilip
20000515,30003530,Raravath
20000515,30003531,Hisoufad
20000515,30003532,Jesoyeh
20000515,30003533,Hahda
20000515,30003534,Namaili
20000515,30003535,Afivad
20000515,30003536,Uzigh
20000515,30003537,Erzoh
20000516,30003538,Merz
20000516,30003539,Miakie
20000516,30003540,Sirkahri
20000516,30003541,Faswiba
20000516,30003542,Hayumtom
20000516,30003543,Zanka
20000516,30003544,Galeh
20000517,30003545,Yuhelia
20000517,30003546,Maiah
20000517,30003547,Hamse
20000517,30003548,Barira
20000517,30003549,Lashkai
20000517,30003550,Zhilshinou
20000517,30003551,Jaswelu
20000517,30003552,Ana
20000518,30003553,Warouh
20000518,30003554,Jambu
20000518,30003555,Bittanshal
20000518,30003556,Arton
20000518,30003557,Sieh
20000518,30003558,Madimal
20000519,30003559,Mamet
20000519,30003560,Hoshoun
20000519,30003561,Biphi
20000519,30003562,Ziriert
20000519,30003563,Misaba
20000519,30003564,Rephirib
20000520,30003565,Conomette
20000520,30003566,Aimoguier
20000520,30003567,Yveve
20000520,30003568,Meunvon
20000520,30003569,Cadelanne
20000520,30003570,Elore
20000520,30003571,Anckee
20000520,30003572,Vevelonel
20000521,30003573,Pertnineere
20000521,30003574,Boystin
20000521,30003575,Lour
20000521,30003576,Maire
20000521,30003577,Oerse
20000521,30003578,Octanneve
20000522,30003579,Larryn
20000522,30003580,Niballe
20000522,30003581,Postouvin
20000522,30003582,Odinesyn
20000522,30003583,Weraroix
20000522,30003584,Sarline
20000522,30003585,Aeter
20000522,30003586,Gererique
20000522,30003587,Harner
20000523,30003588,Yvaeroure
20000523,30003589,Vecodie
20000523,30003590,Arasare
20000523,30003591,Yvelet
20000523,30003592,Lazer
20000523,30003593,Stoure
20000524,30003594,Heluene
20000524,30003595,Arittant
20000524,30003596,Oruse
20000524,30003597,Hare
20000524,30003598,Ogaria
20000524,30003599,Faurulle
20000524,30003600,Agaullores
20000524,30003601,Babirmoult
20000525,30003602,Ratillose
20000525,30003603,Ondree
20000525,30003604,Pochelympe
20000525,30003605,Eggheron
20000525,30003606,Toustain
20000525,30003607,Straloin
20000526,30003608,H1-ESN
20000526,30003609,3DR-CR
20000526,30003610,RLTG-3
20000526,30003611,S-EVIQ
20000526,30003612,EOY-BG
20000526,30003613,PNS7-J
20000526,30003614,IG-ZAM
20000526,30003615,0-UVHJ
20000526,30003616,NCG-PW
20000527,30003617,1QH-0K
20000527,30003618,ZH3-BS
20000527,30003619,ZJ-QOO
20000527,30003620,ZXA-V6
20000527,30003621,I1-BE8
20000527,30003622,W8O-19
20000528,30003623,U1TX-A
20000528,30003624,1BWK-S
20000528,30003625,KMV-CQ
20000528,30003626,RKE-CP
20000528,30003627,NV-3KA
20000528,30003628,S-1LIO
20000529,30003629,S-KSWL
20000529,30003630,5-O8B1
20000529,30003631,R-YWID
20000529,30003632,30-D5G
20000529,30003633,HB-FSO
20000529,30003634,J1-KJP
20000529,30003635,KW-1MV
20000530,30003636,G06-8Y
20000530,30003637,U-O2DA
20000530,30003638,WV-0R2
20000530,30003639,SZ6-TA
20000530,30003640,6-AOLS
20000530,30003641,IKTD-P
20000530,30003642,33CE-7
20000530,30003643,L-P3XM
20000531,30003644,DCJ-ZT
20000531,30003645,O36A-P
20000531,30003646,Z-LO6I
20000531,30003647,0M-103
20000531,30003648,6OYQ-Z
20000531,30003649,HE5T-A
20000532,30003650,A-1IJ9
20000532,30003651,Y-YHZQ
20000532,30003652,Z-SR1I
20000532,30003653,GW7P-8
20000532,30003654,SF-XJS
20000532,30003655,A1RR-M
20000532,30003656,AR-5SY
20000532,30003657,OE-4HB
20000533,30003658,ZK-YQ3
20000533,30003659,MZPH-W
20000533,30003660,W0X-MG
20000533,30003661,JI-1UQ
20000533,30003662,EN-GTB
20000533,30003663,U5-XW7
20000534,30003664,JSI-LL
20000534,30003665,M-UC0S
20000534,30003666,V7-MID
20000534,30003667,SY0W-2
20000534,30003668,2-3Q2G
20000534,30003669,Q1U-IU
20000535,30003670,C-XNUA
20000535,30003671,7D-PAT
20000535,30003672,V-LDEJ
20000535,30003673,T-K10W
20000535,30003674,P-UCRP
20000535,30003675,3-QYVE
20000536,30003676,C8-CHY
20000536,30003677,E-9ORY
20000536,30003678,CR-IFM
20000536,30003679,HHK-VL
20000536,30003680,P-33KR
20000536,30003681,DO6H-Q
20000536,30003682,DW-T2I
20000537,30003683,O-CNPR
20000537,30003684,L-SCBU
20000537,30003685,VRH-H7
20000537,30003686,O1Y-ED
20000537,30003687,K4YZ-Y
20000537,30003688,X36Y-G
20000537,30003689,L-C3O7
20000538,30003690,YKSC-A
20000538,30003691,FIO1-8
20000538,30003692,C-OK0R
20000538,30003693,0-ARFO
20000538,30003694,E9KD-N
20000538,30003695,8W-OSE
20000538,30003696,WQY-IQ
20000539,30003697,C4C-Z4
20000539,30003698,GME-PQ
20000539,30003699,MPPA-A
20000539,30003700,X5-UME
20000539,30003701,I-UUI5
20000539,30003702,8QMO-E
20000540,30003703,G-5EN2
20000540,30003704,9-F0B2
20000540,30003705,YWS0-Z
20000540,30003706,4B-NQN
20000540,30003707,9UY4-H
20000540,30003708,49GC-R
20000541,30003709,D-GTMI
20000541,30003710,FSW-3C
20000541,30003711,FX-7EM
20000541,30003712,MH9C-S
20000541,30003713,G7AQ-7
20000541,30003714,QBL-BV
20000541,30003715,T-RPFU
20000541,30003716,I7S-1S
20000542,30003717,U-HYMT
20000542,30003718,FC-3YI
20000542,30003719,QR-K85
20000542,30003720,5IO8-U
20000542,30003721,DP-JD4
20000542,30003722,OXIY-V
20000543,30003723,H6-CX8
20000543,30003724,D61A-G
20000543,30003725,Shintaht
20000543,30003726,Y-MPWL
20000543,30003727,D-6WS1
20000543,30003728,SI-I89
20000544,30003729,KBP7-G
20000544,30003730,B-WPLZ
20000544,30003731,XHQ-7V
20000544,30003732,E-YCML
20000544,30003733,TU-O0T
20000544,30003734,Y9-MDG
20000545,30003735,PI5-39
20000545,30003736,GN7-XY
20000545,30003737,F-DTOO
20000545,30003738,5KG-PY
20000545,30003739,QO-SRI
20000545,30003740,INQ-WR
20000546,30003741,S9X-AX
20000546,30003742,TU-RI6
20000546,30003743,08Z-JJ
20000546,30003744,X-4WZD
20000546,30003745,6-OQJV
20000546,30003746,AY-YCU
20000546,30003747,ZT-LPU
20000547,30003748,3GXF-U
20000547,30003749,VKI-T7
20000547,30003750,8P9-BM
20000547,30003751,F-YH5B
20000547,30003752,H-GKI6
20000547,30003753,YQB-22
20000548,30003754,2-TEGJ
20000548,30003755,MVCJ-E
20000548,30003756,AY-24I
20000548,30003757,BK4-YC
20000548,30003758,K1I1-J
20000548,30003759,LF-2KP
20000549,30003760,JEIV-E
20000549,30003761,O-Y5JQ
20000549,30003762,DNR-7M
20000549,30003763,N-RMSH
20000549,30003764,K1Y-5H
20000549,30003765,IWZ3-C
20000550,30003766,1-1I53
20000550,30003767,N8XA-L
20000550,30003768,18-GZM
20000550,30003769,R3-K7K
20000550,30003770,X-R3NM
20000550,30003771,8B-VLX
20000550,30003772,G-B22J
20000550,30003773,X6AB-Y
20000551,30003774,2V-CS5
20000551,30003775,H9-J8N
20000551,30003776,HP-6Z6
20000551,30003777,GA9P-0
20000551,30003778,7YWV-S
20000551,30003779,TXJ-II
20000551,30003780,C1-HAB
20000552,30003781,3KB-J0
20000552,30003782,0B-HLZ
20000552,30003783,Z-RFE3
20000552,30003784,I-MGAB
20000552,30003785,18XA-C
20000552,30003786,3D-CQU
20000553,30003787,Agoze
20000553,30003788,Intaki
20000553,30003789,Brarel
20000553,30003790,Vey
20000553,30003791,Annancale
20000553,30003792,Ostingele
20000553,30003793,Harroule
20000554,30003794,Stacmon
20000554,30003795,Covryn
20000554,30003796,Iges
20000554,30003797,Dastryns
20000554,30003798,Slays
20000554,30003799,Uphallant
20000555,30003800,Alperaute
20000555,30003801,Aunsou
20000555,30003802,Cumemare
20000555,30003803,Reynire
20000555,30003804,Pain
20000555,30003805,Gare
20000556,30003806,Pelille
20000556,30003807,Dour
20000556,30003808,Grispire
20000556,30003809,Brellystier
20000556,30003810,Vivanier
20000556,30003811,Algasienan
20000557,30003812,Osmallanais
20000557,30003813,Ivorider
20000557,30003814,Mollin
20000557,30003815,Iffrue
20000557,30003816,Vilinnon
20000557,30003817,Ommaerrer
20000558,30003818,Aulbres
20000558,30003819,Barleguet
20000558,30003820,Vestouve
20000558,30003821,Ausmaert
20000558,30003822,Espigoure
20000558,30003823,Kenninck
20000559,30003824,Archavoinet
20000559,30003825,Eugales
20000559,30003826,Frarie
